epoch,lr-Adam,step,test_loss,train_loss,val_loss
,0.0005,52599,,,
,0.0005,52649,,,
,0.0005,52699,,,
,0.0005,52749,,,
,0.0005,52799,,,
,0.0005,52849,,,
,0.0005,52899,,,
,0.0005,52949,,,
,0.0005,52999,,,
,0.0005,53049,,,
,0.0005,53099,,,
,0.0005,53149,,,
,0.0005,53199,,,
,0.0005,53249,,,
,0.0005,53299,,,
,0.0005,53349,,,
,0.0005,53399,,,
,0.0005,53449,,,
,0.0005,53499,,,
,0.0005,53549,,,
,0.0005,53599,,,
,0.0005,53649,,,
,0.0005,53699,,,
,0.0005,53749,,,
42,,53749,,,41.12575149536133
42,,53749,,30.080547332763672,
,0.0005,53799,,,
,0.0005,53849,,,
,0.0005,53899,,,
,0.0005,53949,,,
,0.0005,53999,,,
,0.0005,54049,,,
,0.0005,54099,,,
,0.0005,54149,,,
,0.0005,54199,,,
,0.0005,54249,,,
,0.0005,54299,,,
,0.0005,54349,,,
,0.0005,54399,,,
,0.0005,54449,,,
,0.0005,54499,,,
,0.0005,54549,,,
,0.0005,54599,,,
,0.0005,54649,,,
,0.0005,54699,,,
,0.0005,54749,,,
,0.0005,54799,,,
,0.0005,54849,,,
,0.0005,54899,,,
,0.0005,54949,,,
,0.0005,54999,,,
43,,54999,,,44.25267028808594
43,,54999,,29.980628967285156,
,0.0005,55049,,,
,0.0005,55099,,,
,0.0005,55149,,,
,0.0005,55199,,,
,0.0005,55249,,,
,0.0005,55299,,,
,0.0005,55349,,,
,0.0005,55399,,,
,0.0005,55449,,,
,0.0005,55499,,,
,0.0005,55549,,,
,0.0005,55599,,,
,0.0005,55649,,,
,0.0005,55699,,,
,0.0005,55749,,,
,0.0005,55799,,,
,0.0005,55849,,,
,0.0005,55899,,,
,0.0005,55949,,,
,0.0005,55999,,,
,0.0005,56049,,,
,0.0005,56099,,,
,0.0005,56149,,,
,0.0005,56199,,,
,0.0005,56249,,,
44,,56249,,,41.78784942626953
44,,56249,,29.825286865234375,
,0.0005,56299,,,
,0.0005,56349,,,
,0.0005,56399,,,
,0.0005,56449,,,
,0.0005,56499,,,
,0.0005,56549,,,
,0.0005,56599,,,
,0.0005,56649,,,
,0.0005,56699,,,
,0.0005,56749,,,
,0.0005,56799,,,
,0.0005,56849,,,
,0.0005,56899,,,
,0.0005,56949,,,
,0.0005,56999,,,
,0.0005,57049,,,
,0.0005,57099,,,
,0.0005,57149,,,
,0.0005,57199,,,
,0.0005,57249,,,
,0.0005,57299,,,
,0.0005,57349,,,
,0.0005,57399,,,
,0.0005,57449,,,
,0.0005,57499,,,
45,,57499,,,45.313453674316406
45,,57499,,29.751684188842773,
46,,57500,45.313453674316406,,
